Respondent,FormalEducation,EducationAfterEighthGrade,UndergradMajor,CompanySize,YearsCoding,JobSatisfaction,JobSatisfactionNum,LanguageWorkedWith,DatabaseWorkedWith,FrameworkWorkedWith,IDE,NumberMonitors,Methodology,EthicsChoice,StackOverflowVisit,StackOverflowVisit,WakeTime,HoursComputer,SkipMealsWeek,ExerciseWeek,Gender,RaceEthnicity,Age, Salary 
445,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",454,30,Slightly dissatisfied,2,C;Perl;Python;SQL;Bash/Shell,MySQL;Oracle;MariaDB,NA,Eclipse;Notepad++;Vim,3,Lean,Depends on what it is,A few times per month or weekly,24,4,6,2,1,Male,White or of European descent,39,120000
50369,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",11855,3,Moderately dissatisfied,1,C++;C#;JavaScript;SQL,SQL Server;MySQL;SQLite,.NET Core,Notepad++;Visual Studio,4,Agile;Scrum,Depends on what it is,A few times per month or weekly,46,4,6,0,5,Male,White or of European descent,64,150000
91321,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,NA,13305,18,Moderately dissatisfied,1,Java;JavaScript;Ruby;HTML;CSS,NA,Angular;.NET Core,Sublime Text;Visual Studio Code,1,Agile;Pair programming;Scrum,No,A few times per week,67,4,6,0,0,Male,NA,55,100000
38242,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Fine arts or performing arts (ex. graphic design, music, studio art)",4576,6,Moderately satisfied,4,Clojure;JavaScript;Lua;Perl;Python;SQL;HTML;CSS;Bash/Shell,MongoDB;Redis;PostgreSQL;Memcached,Angular;Node.js,Emacs;IntelliJ;PyCharm;Vim,1,Agile;Kanban;Scrum,Depends on what it is,A few times per week,86,4,6,0,6,Male,White or of European descent,27,115000
97403,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",410,6,Moderately satisfied,4,Java;JavaScript;Perl;Python;Ruby;Scala;SQL;HTML;CSS;Bash/Shell,SQL Server;MySQL;PostgreSQL;SQLite,Angular,IntelliJ;Vim;Visual Studio Code,1,Agile;Mob programming;Pair programming;Scrum,No,A few times per week,87,4,6,0,7,Male,Hispanic or Latino/Latina;White or of European descent,33,90000
52674,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",180,1,NA,2,C++;C#;Python;SQL;HTML;CSS,NA,NA,Notepad++;Visual Studio,1,NA,No,A few times per week,63,4,6,0,7,Male,White or of European descent,30,80000
32615,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",445,9,Slightly satisfied,3,C#;Java;JavaScript;Bash/Shell,SQL Server,.NET Core,Notepad++;PyCharm;Sublime Text;Visual Studio,1,Agile;Scrum,No,A few times per week,121,4,6,0,2,Male,White or of European descent,52,160000
17829,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",16856,18,Extremely dissatisfied,0,SQL,NA,NA,NA,2,Agile,No,A few times per week,110,4,6,0,6,Male,White or of European descent,32,81000
24142,Some college/university study without earning a degree,5,I never declared a major,450,24,Extremely dissatisfied,0,C#;JavaScript;Objective-C;SQL;VB.NET;HTML;CSS,SQL Server;MySQL,Angular;.NET Core,Eclipse;Notepad++;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Lean;Scrum,No,A few times per week,60,4,6,7,6,Male,Hispanic or Latino/Latina,41,100000
35235,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",88,30,Extremely satisfied,5,Assembly;C++;C#;SQL;Delphi/Object Pascal,SQL Server,.NET Core,Visual Studio,2,NA,No,A few times per week,58,4,6,2,4,Male,White or of European descent,48,100000
43168,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",11985,3,Extremely satisfied,5,Groovy;Java;JavaScript;R;SQL;Kotlin;HTML;CSS;Bash/Shell,MySQL;Oracle,Spring,IntelliJ;Notepad++,2,Agile;Extreme programming (XP);Pair programming;Scrum,No,A few times per week,139,4,6,2,5,Male,White or of European descent,40,101700
33378,Associate degree,6,"Computer science, computer engineering, or software engineering",20,6,Extremely satisfied,5,C#;JavaScript;PHP;SQL;TypeScript;HTML;CSS,SQL Server;MySQL,Angular;Xamarin,Atom;NetBeans;Notepad++;Vim;Visual Studio Code,2,NA,Depends on what it is,A few times per week,127,4,6,0,7,Male,White or of European descent,54,105000
73577,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Information systems, information technology, or system administration",924,9,Extremely satisfied,5,C#;Java;Python;SQL;HTML;CSS,"SQL Server;SQLite;Microsoft Azure (Tables, CosmosDB, SQL, etc)",NA,Android Studio;Notepad++;Visual Studio;Visual Studio Code,2,Agile;Kanban,No,A few times per week,63,4,6,7,2,Male,White or of European descent,34,70500
55662,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",12876,30,Moderately dissatisfied,1,C;C++;C#;Erlang;Java;JavaScript;Matlab;Python;SQL;VBA;HTML;CSS;Bash/Shell,MongoDB;SQL Server;PostgreSQL;Oracle;Apache HBase;Amazon RDS/Aurora,Hadoop;Spark,Eclipse;Notepad++;PHPStorm;Visual Studio,2,Agile;Evidence-based software engineering;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming;Scrum,No,A few times per week,60,4,6,0,5,Male,White or of European descent,26,70000
52799,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A humanities discipline (ex. literature, history, philosophy)",96,1,Moderately satisfied,4,Go;JavaScript;Ruby;HTML;CSS;Bash/Shell,PostgreSQL,Node.js;React,Vim;Visual Studio Code,2,Agile;Pair programming,No,A few times per week,54,4,6,2,3,Female,White or of European descent,24,24000
57815,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",3126,12,Moderately satisfied,4,JavaScript;PHP;Python;SQL;HTML;CSS;Bash/Shell,"MySQL;PostgreSQL;Microsoft Azure (Tables, CosmosDB, SQL, etc)",NA,Sublime Text,2,Kanban,No,A few times per week,85,4,6,2,4,Male,White or of European descent,33,29000
23187,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",539,18,Moderately satisfied,4,C#;JavaScript;Python;HTML;CSS,SQL Server,Node.js,Atom;Notepad++;Visual Studio;Visual Studio Code,2,Agile;Scrum,Depends on what it is,A few times per week,116,4,6,0,3,Female,South Asian,40,185000
16679,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"A natural science (ex. biology, chemistry, physics)",978,18,Moderately satisfied,4,Java;JavaScript;Objective-C;PHP;Python;SQL;HTML;CSS,MySQL;Amazon RDS/Aurora,NA,IntelliJ;PHPStorm;PyCharm;Xcode,2,Agile;Scrum,No,A few times per week,74,4,6,7,4,Male,NA,63,168000
80368,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Web development or web design,505,9,Moderately satisfied,4,C#;JavaScript;SQL;HTML;CSS,SQL Server,Angular;.NET Core,Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,No,A few times per week,104,4,6,7,0,Male,"Native American, Pacific Islander, or Indigenous Australian",54,120000
20579,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,NA,4086,30,Slightly dissatisfied,2,VBA,SQL Server;IBM Db2,NA,NA,2,NA,No,A few times per week,63,4,6,2,0,Male,White or of European descent,47,100000
84206,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",452,9,Slightly dissatisfied,2,C#;JavaScript;Python;SQL;TypeScript;HTML;CSS,SQL Server,Angular;.NET Core,Notepad++;Visual Studio;Visual Studio Code,2,NA,No,A few times per week,105,4,6,0,5,Male,White or of European descent,69,102000
78356,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",4097,27,Slightly satisfied,3,C++;C#;Java;JavaScript;Python;SQL;HTML;CSS;Bash/Shell,"SQL Server;PostgreSQL;SQLite;Amazon DynamoDB;Microsoft Azure (Tables, CosmosDB, SQL, etc);Elasticsearch",Angular;.NET Core,Eclipse;Notepad++;Visual Studio;Visual Studio Code,2,Agile;Kanban;Scrum,No,A few times per week,76,4,6,7,0,Male,White or of European descent,38,80000
88456,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",66,18,Extremely satisfied,5,Java;JavaScript;HTML;CSS,SQL Server;MySQL;IBM Db2,Angular;Spring,Eclipse;Vim,3,Agile;Kanban;Scrum,No,A few times per week,84,4,6,0,0,Male,White or of European descent,28,85000
93375,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",259,9,Extremely satisfied,5,C#;JavaScript;SQL;TypeScript;HTML;CSS,Redis;SQL Server,Angular;.NET Core;Node.js,Notepad++;Visual Studio;Visual Studio Code,3,Agile;Kanban;Scrum,No,A few times per week,70,4,6,2,1,Male,White or of European descent,31,56000
6452,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",1585,15,Moderately satisfied,4,C#;Haskell;JavaScript;Python;SQL;HTML;CSS;Bash/Shell,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Django,Android Studio;IntelliJ;IPython / Jupyter;PyCharm;Visual Studio;Visual Studio Code,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Scrum,Depends on what it is,A few times per week,70,4,6,7,7,Male,Hispanic or Latino/Latina,28,21600
96812,Associate degree,6,"Another engineering discipline (ex. civil, electrical, mechanical)",4949,30,Moderately satisfied,4,Assembly;C;C++;C#;SQL;VBA;VB.NET;Visual Basic 6;Delphi/Object Pascal;HTML,SQL Server,Angular;.NET Core,Eclipse;Notepad++;Visual Studio,3,NA,No,A few times per week,57,4,6,0,4,Male,White or of European descent,42,64000
15377,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",216,30,Slightly satisfied,3,C;JavaScript;PHP;Python;HTML;CSS;Bash/Shell,MySQL;MariaDB,NA,NA,3,NA,No,A few times per week,143,4,6,2,0,Male,White or of European descent,54,250000
6855,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A humanities discipline (ex. literature, history, philosophy)",670,15,Extremely dissatisfied,0,PHP;Python;Ruby;SQL;HTML;CSS,Redis;MySQL;PostgreSQL,NA,Vim,4,Agile;Extreme programming (XP);Kanban;Lean;Scrum,No,A few times per week,137,4,6,0,4,Male,White or of European descent,,200000
26933,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",18527,30,Extremely satisfied,5,C#;Java;JavaScript;VBA;VB.NET;Visual Basic 6;HTML;CSS,MongoDB;MySQL;Amazon DynamoDB,.NET Core;Node.js,Atom;Eclipse;IntelliJ;Notepad++;Visual Studio;Visual Studio Code,5,Agile;Evidence-based software engineering;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Lean;Pair programming;Scrum,No,A few times per week,117,4,6,0,7,Male,White or of European descent,34,70000
76678,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",17764,1,Extremely satisfied,5,Java;PHP;SQL;HTML;CSS,NA,NA,NA,NA,NA,NA,A few times per week,128,4,6,2,4,Male,White or of European descent,38,125000
54611,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Fine arts or performing arts (ex. graphic design, music, studio art)",6993,6,Extremely dissatisfied,0,CoffeeScript;JavaScript;PHP;Ruby;HTML;CSS;Bash/Shell,Redis;MySQL;PostgreSQL;Elasticsearch,Node.js;React,Vim,1,Agile;Kanban,Yes,Daily or almost daily,391,4,6,2,1,Male,White or of European descent,63,96000
61229,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",16999,18,Extremely satisfied,5,JavaScript;PHP;HTML;CSS,MySQL,Node.js,Coda,1,NA,No,Daily or almost daily,373,4,6,0,4,Male,White or of European descent,27,133000
23872,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,I never declared a major,4879,1,Moderately satisfied,4,Java;JavaScript;PHP;SQL;HTML;CSS,MySQL,NA,IntelliJ;PHPStorm;Visual Studio Code,1,Agile;Kanban;Scrum,No,Daily or almost daily,356,4,6,4,1,Male,NA,45,120000
63651,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",17647,12,Extremely satisfied,5,Objective-C,NA,NA,Xcode,2,Agile;Evidence-based software engineering;Scrum,Depends on what it is,Daily or almost daily,325,4,6,7,0,Male,White or of European descent,18,30000
92019,Some college/university study without earning a degree,5,"Information systems, information technology, or system administration",18189,15,Extremely satisfied,5,C++;C#;Clojure;JavaScript;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,SQL Server;PostgreSQL,NA,NetBeans;Notepad++;Visual Studio Code,2,Agile;Lean;Scrum,No,Daily or almost daily,395,4,6,0,6,Male,Black or of African descent,26,100000
22984,Some college/university study without earning a degree,5,Mathematics or statistics,332,18,Extremely satisfied,5,C#;JavaScript;PHP;SQL;TypeScript;HTML;CSS,SQL Server;MySQL;PostgreSQL;SQLite;MariaDB,Angular;.NET Core,PHPStorm;Visual Studio,2,NA,No,Daily or almost daily,369,4,6,0,4,Male,NA,,150000
37236,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Fine arts or performing arts (ex. graphic design, music, studio art)",98,3,Extremely satisfied,5,C#;JavaScript;SQL;HTML;CSS;Bash/Shell,MongoDB;Redis;PostgreSQL,Angular;Node.js,IntelliJ;Sublime Text,2,NA,No,Daily or almost daily,394,4,6,0,3,Male,White or of European descent,44,159000
95004,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",15699,6,Extremely satisfied,5,C#;Java;JavaScript;HTML,SQL Server;Elasticsearch,Angular;.NET Core,Eclipse;Notepad++;Visual Studio;Visual Studio Code,2,Agile,Depends on what it is,Daily or almost daily,266,4,6,7,0,NA,White or of European descent,50,80000
95487,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",1442,15,Moderately dissatisfied,1,C#;JavaScript;SQL;HTML;CSS,SQL Server,NA,Atom;Visual Studio,2,Agile,No,Daily or almost daily,269,4,6,0,0,Male,White or of European descent,64,115000
39571,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A natural science (ex. biology, chemistry, physics)",196,30,Moderately dissatisfied,1,Groovy;Java;JavaScript;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,Cassandra;MongoDB;MySQL;PostgreSQL;SQLite;Oracle;Amazon RDS/Aurora,Angular;Spring,Atom;Eclipse;IntelliJ;Vim,2,Agile;Kanban;Scrum,No,Daily or almost daily,326,4,6,0,7,Male,White or of European descent,61,145000
37254,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",445,12,Moderately satisfied,4,C#;JavaScript;SQL;TypeScript;HTML;CSS;Bash/Shell,Redis;SQL Server,NA,Visual Studio;Visual Studio Code,2,Agile;Extreme programming (XP);Kanban;Pair programming;Scrum,No,Daily or almost daily,323,4,6,2,0,Male,White or of European descent,40,177000
45227,Some college/university study without earning a degree,5,I never declared a major,283,27,Slightly dissatisfied,2,C#;R;SQL,SQL Server,NA,Visual Studio;Visual Studio Code,2,Agile;Scrum,No,Daily or almost daily,266,4,6,2,1,Female,White or of European descent,40,50000
60128,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",2770,9,Slightly dissatisfied,2,C#;Java;JavaScript;Python;SQL;VB.NET;Visual Basic 6;Cobol;HTML;CSS,SQL Server;MySQL,Spring,IntelliJ;Notepad++;Sublime Text;Visual Studio,2,Agile;Scrum,No,Daily or almost daily,334,4,6,2,0,Male,South Asian,34,165000
78135,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",6,15,Extremely satisfied,5,C#;JavaScript;SQL;VB.NET;HTML;CSS,SQL Server,.NET Core,Sublime Text;Visual Studio;Visual Studio Code,3,Agile;Scrum,No,Daily or almost daily,267,4,6,0,5,Male,White or of European descent,30,110000
74134,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",1946,30,Extremely satisfied,5,Assembly;C;C++;Perl;Python;HTML;CSS;Bash/Shell,MongoDB;MySQL;PostgreSQL;SQLite,TensorFlow,Notepad++;PyCharm;RStudio;Vim;Visual Studio;Visual Studio Code,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,Daily or almost daily,262,4,6,0,2,Male,White or of European descent,28,58000
4044,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,NA,17579,12,Moderately satisfied,4,C++;C#;Java;JavaScript;SQL;TypeScript;HTML;CSS;Bash/Shell,MongoDB;SQL Server;MySQL;PostgreSQL;MariaDB,Angular;.NET Core;Node.js,Eclipse;Emacs;Visual Studio Code,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Lean;Scrum,No,Daily or almost daily,288,4,6,0,7,Male,White or of European descent,61,165000
472,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",1731,15,Moderately satisfied,4,C#;Java;JavaScript;Python;SQL;HTML;CSS,SQL Server;MySQL,NA,Eclipse;PyCharm;Visual Studio,3,Scrum,No,Daily or almost daily,282,4,6,2,2,Male;Transgender,White or of European descent,55,107000
50577,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",19042,24,Moderately satisfied,4,C#;F#;JavaScript;Python;Ruby;SQL;TypeScript;VBA;HTML;CSS;Bash/Shell,"Redis;SQL Server;PostgreSQL;Amazon Redshift;Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core;Node.js,Sublime Text;Visual Studio;Visual Studio Code,3,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,Daily or almost daily,251,4,6,0,1,Female,White or of European descent,29,135000
53256,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"Computer science, computer engineering, or software engineering",17149,24,Moderately satisfied,4,Assembly;C;JavaScript;PHP;Python;SQL;HTML;CSS;Bash/Shell,SQL Server;MySQL;Apache Hive;Elasticsearch,Hadoop;Spark;TensorFlow,IPython / Jupyter;Vim,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban,Depends on what it is,Daily or almost daily,309,4,6,0,3,Male,White or of European descent,45,200000
